1,27794,23,33913,3781,130,104,10238,136,1254,38,2,1645,1,46,38,136,2526,503,3,30197,515,10238,76,599,21827,2,3798,1,419,185,59,136,48,27,1906,761,76,599,32224,2,3798,3,121,248,48,2,135,760,322,3
1,2146,4,1,1322,140,4,1,186,1533,1,48,2,2139,1,570,2704,610,8114,1,16,13,879,27,2963,1,27,57,300,424,3594,2,1184,5,73,1184,1,97,57,32,115,1669,10152,2,8122,1,12152,40,2,364,3
1,6020,76,2,75,32550,77,2027,1,35,2024,2,75,31797,77,3421,1,13,297,2449,2,1136,1,57,2,980,7451,1,63,1443,1,125,5542,300,1,4812,5,73,569,54,8,924,101,1,105,392,11,5,35,3421,9
1,2800,1,136,605,2,1710,462,2,1041,333,256,6320,2,171,1024,4561,959,1,391,120,1307,24,1008,24,906,2,171,53,1,473,38,846,2,78,23,1910,3,27,215,2,41,5,345,2488,1,150,59,631,1002,9
1,2,174,76,1,221,3781,4,35,5905,2,3498,1286,3,955,82,120,102,2,1852,1479,1,102,76,1552,687,16416,1,159,82,136,32742,1070,1332,2,1546,3,464,1,5,335,502,2,488,1,32,3008,38,508,62,3
1,29,1,65,60,1793,57,17,201,376,388,38,45,1471,830,512,2,40,1,79,40,2507,5,482,1,403,9554,40,1,9554,3523,7252,3,31869,3,24661,150,22658,1,60,59,148,60,2,5049,278,2180,1025,3,3,3
1,7754,77,277,44,1,83,79,18,277,44,2,846,1,403,13,3152,1264,2,44,76,1,1031,4,450,3,112,70,1,80,1191,1,6,5150,45596,1,151,308,70,1,11,6,18,4765,3,116,12,2,3,195,9
1,1310,3,3577,4,171,1052,755,425,7808,998,14,191,2838,3,138,11,116,557,2,1,186,244,9404,2,81,287,3,541,1,2044,106,2904,540,335,16,25,4,1,821,273,151,6230,916,1,419,57,266,59,48,9
1,52,331,2,189,39,345,1754,2,1,203,2,44,22061,3,44,2,138,39,53,387,2,3,244,7672,4609,1,3181,5,244,8,277,1984,4,188,8077,1414,2,29,3,6614,1,29969,2,2116,72,278,7202,8,4,9
1,17,92,27284,253,429,483,1812,6712,308,4,3,27,84,228,48,1,8,72,25,4,583,3,991,1356,18610,141,3,1552,6,285,1,63,229,2615,1165,2,385,249,1,39,80,6,1068,4,3,6,412,2,2309,3
1,14,247,2261,5,147,285,2,4708,86,1,33494,13,15833,879,1471,4,1659,1,231,8,101,30,1104,1659,142,495,8780,1,1,191,38,14670,242,251,1659,6,12,2,44,1,145,700,1197,1,23013,60,27,218,571,218
1,5,880,492,27693,1,32,134,81,768,2,1041,66,1158,23,719,78,1,46,8,6468,3,958,649,1,15,101,8410,3,195,33,15040,2734,374,2930,1,392,50,256,9326,113,9462,2,28563,109,8529,68,18,171,1527,3
1,1,6273,2,504,6,7185,1,46,29,6,2698,3,87,8,27,1352,34,5339,4,296,489,1,762,208,5669,1118,1,101,1382,557,310,138,2,135,190,59,281,123,123,248,53,18,75,19220,77,2,135,236,55,55
1,595,1,7174,2045,391,35,2024,1492,353,32426,2,6629,1,341,1492,16,1137,7190,1,5,4147,293,78,2,7961,9942,1,34,244,13,16255,2,85,7529,1,186,5,391,321,1492,1972,1,532,4271,229,10130,2,293,5785,3
1,1,7805,1,16,487,84,159,56,3,755,84,27885,15421,9052,11358,3,4718,1032,4,13,256,23476,2922,167,1,1365,2,12938,1528,3,1415,1961,124,11984,40,2,1528,1,159,64,23771,182,8807,6511,13,849,374,2,1759,3
1,200,1,2225,5,73,1,72,18,73,1848,1,731,368,35,8964,2,17577,11,18,21177,3,145,11483,627,4,57,852,6,9088,31212,2,4169,1547,1,52,1056,155,605,2,39,45,40,66,1158,1,40,56,3218,2144,852
1,1093,3,22,1196,530,17,65,2538,2,11766,1,461,6822,7364,500,2,607,3,52,1847,32,2244,9801,374,177,85,2,2086,2,9267,9764,1,11,68,134,2799,50,500,2,607,6691,1047,323,16,68,18,2546,2,333,3
1,1,3956,5,124,152,10480,2,3,19184,46555,1,41196,3,163,41671,68,678,1545,17966,3,229,18,3956,2,44,1,214,216,574,36,13,4540,529,2,878,809,3,63,878,1066,166,4,1,482,72,59,27,149,141,54
1,641,1,4914,40,2,920,2310,1,307,3203,5101,2954,108,1,480,79,4,1204,2519,2,640,23,903,921,1,155,585,5,1189,4,1553,3111,23,4765,9,3111,5,991,27893,624,2,7819,9,5,1207,656,2,662,5152,9
1,21350,24206,1,976,47,4,163,2,30765,1,11,45,2340,6280,2,206,672,1,1496,12184,2,3226,1,1496,2689,2,2105,1,28011,2,1068,9,3352,279,4831,1,3352,279,1046,1,3352,279,512,2,40,9,162,945,55,55
1,100,1415,16,1496,12002,2,1319,3,1342,2,2128,16,12,1639,1,8,12,48,1,428,6363,75,1810,221,14,2675,4219,1,36,100,239,1,83,59,33,1390,242,2,895,3,77,125,2067,8,16,483,572,17,12,4
1,124,512,2,333,81,1426,2,196,10,52,825,79,81,11,5,196,470,10,196,3096,10,196,33341,2,10,120,81,5478,480,3132,10,434,106,81,3630,155,7512,2,135,66,1965,20,248,185,16,66,322,22,34,20
1,29,80,84,142,6,1630,1,8,80,172,2,458,953,235,51,4,84,1,121,84,242,4,23792,3,195,185,56,27,1192,326,1,1174,1449,61,27,22,326,1,60,190,59,1395,1,121,1140,665,171,14530,24405,3
1,3,403,72,27,4,523,1342,1447,2,44,23,808,1,40,1195,628,3,1361,5,40,7147,2,1,110,2,206,11,5,23,40,2,1217,1204,1,134,35,3137,37,35,2828,1,145,15,124,4435,2437,1,63,6606,3
1,1373,1,13306,250,19874,2,7544,11452,1,46,29,2010,42811,2,13096,39152,3,4820,39584,38995,2,1373,1,41240,119,1,4973,24,9955,24,18286,16,347,31188,3,278,29,8807,46201,13,4890,2,2520,1,11801,5,613,39,11413,3
1,17,3174,4,22,2570,9,22,5,8,64,21,530,177,3895,2,29,349,124,3441,4,2,1,263,18508,2,3299,182,259,2160,313,313,425,92,11626,4,300,1,46,38,597,1793,149,86,313,313,38,2,680,2090,3
1,4,89,1,4325,4,89,3,37,1659,4,83,79,1,21,73,29281,136,2732,3,247,728,1,239,1833,610,4,3,21813,14995,15,68,473,2074,1,145,18,2308,19833,2,7926,1,52,2497,65,6,15855,3,4242,14995,3
1,1,59,18,4605,2,988,13092,9483,1,18,188,14074,2,14,798,1,280,2,280,1,11,59,250,89,29,550,1,18,3428,4605,9116,1,2078,38,5285,2,347,5185,1,2715,146,3939,38,1,2354,2415,2,571,86,9
1,1,220,13,17912,5767,2354,216,18905,3,5659,415,35,4922,2,2654,1,415,43,2527,2,1158,1,415,1333,2,518,1402,279,4,206,2,1951,1,2960,4,1059,2,206,3,8,6,48,3,522,1644,16,162,597,3286,3
1,191,69,406,39,21489,406,32418,30055,401,31,4,203,50,15609,2,1962,373,111,177,9686,8268,406,11,46,8,1158,4,6,943,406,83,148,8,271,11,5,1652,15027,406,248,3173,726,1626,1453,23911,2,135,374,236,406
1,29480,11,45,46,60,239,51,57,80,4943,40,2,1188,2,85,1,23194,60,815,97,2,206,1,97,2,16923,1,88,2029,4,1,924,469,15251,5,93,2257,1,461,2,2257,1,8,731,14216,1,57,4834,93,15391
1,435,62,3901,60,2,85,1,917,1,45,1563,1995,662,27,3,77,2625,27,215,1,8,2,635,43,2883,1,599,41,8,14,79,45,722,4151,1,358,1388,2569,20818,1,12355,1,10548,29,1,6,1085,2,41,3
1,347,743,37,171,13,38,714,76,3518,32183,1531,2,171,29,472,526,3,72,1185,1,38,9010,1,8165,1,182,494,4074,4,714,852,2,1046,3,13,27,215,22,34,70,1,4744,1,177,36,117,12,522,424,3
1,22,34,2,6036,108,1,177,32158,1,46,8,551,3821,313,313,9628,2668,9,307,140,1100,2,479,108,1,8,2,1135,202,4605,2,12266,3,75,217,154,30906,1,16727,15612,1117,2,593,9,77,5,562,1,16727,9
1,52,1,8,39,80,91,734,1,36,2709,258,39,23,29611,847,7604,3,1107,1,392,8,5,84,1,1439,28681,1,326,2,927,1412,4,1,231,8,1277,2,927,1440,664,215,3,30188,1410,1,161,142,21,280,3
1,1,46,1415,11,1847,416,416,1,41,142,5,1519,9,567,458,16,5,8,969,530,117,2,1,208,500,21,1359,37,40,2,1387,59,33,81,1472,191,99,2,463,1,184,671,9,14,79,110,202,481,3368,54
1,5575,2,182,72,2231,551,614,2,1226,9,488,185,16,80,341,285,2,5998,2715,29,1519,3,518,3794,1998,1,769,5711,1,2664,138,5086,13556,1,5,147,3854,16,68,958,214,672,1,16665,1077,80,2488,2,502,3
1,1,384,14,1572,13,2217,764,16,5,11684,2,24,384,14,16783,9291,2,458,271,5,32,1247,2,1,731,151,2,6,12,2,3,163,146,68,10545,136,1042,2,62,33,2622,1,177,17,547,4,1,8,549,9
1,1,1044,80,11488,13,256,1,186,68,13,7930,70,2,15771,5,43,2328,2,3,321,2,13585,602,6425,1,27,2,5,8105,2,1,11,50,12951,969,2,602,425,23,4643,1399,333,3,1224,67,25,147,12462,2958,3
1,2,947,10723,159,72,1363,1,231,57,391,5998,182,106,64,878,30,2,651,24,12274,3,2667,4712,1,190,196,67,27,3063,532,2985,40,2,947,3,926,2,94,358,65,6,1199,1,186,5,171,878,2,2155,3
1,2,670,141,54,77,22,7837,5,6811,3033,1,149,32,5,362,61,239,1,2700,1,6583,1,9531,1,543,15,190,5,355,3685,33017,826,3475,73,1,433,5488,349,5614,2,1,349,32429,2,1,38,1746,2,3716,3
1,12,3,38371,9867,2,12,1,208,100,9867,6,48798,1,57,101,106,35925,2,12,16,4142,13,9867,1487,3,277,14,50,118,2,990,1,4534,4,990,2,1412,3,113,664,215,1,8510,3856,4,67,34752,149,3,109
1,4,89,29,1,38,206,13,64,1136,1,64,607,76,1,155,143,1471,2,36,28834,9,796,60,151,2,5,31737,2,7595,1,39,117,40,8074,2,22119,1,45,101,117,2,12,16,251,15546,1136,1115,2,4459,9
1,408,353,355,324,2,577,1431,4766,3,146,65,35,3827,2,1385,1,174,21,13469,2,32510,1,63,84,50,40,364,6379,2,6850,535,1,23,6,684,13,15393,1,306,1432,4,355,33209,2,287,173,3,195,176,3
1,18514,23,2159,349,10927,3,317,3862,7066,24,4209,2,3552,3,229,15698,4052,118,29,2,2852,23,1528,1,142,158,161,16464,1,163,129,9619,3231,96,127,68,46,8,140,8,1277,13379,2,652,1528,3,549,76,123,123
1,89,664,13906,2,711,1,27,75,12663,77,5,8,11911,130,6221,2,147,1,34012,2,434,411,1,2285,1017,15,2017,75,25836,77,3,121,8767,60,976,10428,5864,1,825,11,200,468,661,11095,1037,176,38,12,4,3
1,282,1,27,215,4,44,17,15169,56,106,4731,44,8098,2,30471,27,215,1,145,89,29,50,8,30,1906,1624,44,136,18,239,1,263,44,1815,8,2,2221,92,1066,4,1,642,72,67,530,599,3275,2,41,9
1,74,27,177,978,8365,23965,26519,1,8,2559,704,3718,74,27,177,1528,836,29,2,28519,26845,1,8,1179,704,32325,1,13176,2,978,1,46,8,124,20399,27,215,22,34,1,2897,2938,2897,2938,253,752,1,3245,1997,3
1,44,33,273,1,57,155,48,2,36,450,1,111,129,12343,4245,127,11,43,19,3,138,5923,1,29714,1,145,104,119,2,23656,4,560,1,63,33,81,1924,2,287,1038,1,92,2680,4,797,147,757,2,1046,3
1,250,7109,529,290,2,1,203,18,3956,1,20806,5,142,1,511,1529,2938,10,143,5,180,3471,180,8809,10,52,756,144,5,180,2138,180,8809,10,105,14,463,287,10,40,16,68,572,1,721,5,8206,2,14,940
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,60,134,30429,27,927,1,404,41,16546,1,63,258,1672,190,97,2,927,229,161,352,29,5,5605,2,3,13,64,452,84,21512,4,88,69,2260,3
1,23,15988,3,105,13,6136,323,1,9465,29,41,960,2,699,6,14,3260,3,926,2,1228,53,181,1,14,2775,1,287,14,951,3,5273,439,25774,25754,3,9488,17847,200,130,136,1172,1,5,8,53,48,2,147,3
1,3,13,35,25957,2,1208,203,1,194,83,483,376,2,547,1,1021,83,483,46,5422,24258,1,22,162,38,522,35,29,4036,1,1158,5422,2,1528,1,1158,40,2,1528,3,1021,2,577,408,26681,5,38,925,2,3
1,57,3,541,202,13,276,3256,30365,492,323,2,640,1,604,473,4,22,34,3,13,339,45,539,27482,594,1,467,84,2,920,83,18,4,22,34,2,10256,3,145,44,15,21,27,215,1,52,8,92,1519,3
1,15,21,970,253,287,117,129,256,14,1316,127,22,34,1,63,2261,27,215,129,256,282,14,1316,127,70,1,8,17,92,80,40,21,73,158,6732,11188,2,234,4,1,762,1,38,3073,2,62,39,13,89,3
1,288,76,11,741,2,753,3,862,87,8582,1,3979,2,17901,595,2324,13,2375,16966,3758,4,206,2,9870,1,46,29,9073,1,1689,161,14249,159,3602,1,1689,161,1333,2,4673,159,741,3,7,5,335,502,1,1912,9
1,132,3,8,101,1,287,22,34,1,136,69,2,5,787,472,2985,35,1645,3,45,2990,81,1,45,333,81,1,151,81,2,27286,1,12,135,1,31,120,81,132,2,1310,120,1586,66,1431,120,2173,64,452,3
1,3,121,1,129,16831,127,1,6,3773,1,6,256,1,22,34,158,2429,1,158,11744,5364,4,7145,4033,120,1284,452,32135,2,12097,3,4731,38,79,1,405,5789,2,14409,374,1,10978,110,384,5808,59,915,69,4,3
1,1,8,320,80,5,75,29025,56,590,9896,77,1,21,1366,31413,11,21,1366,25354,30,130,9411,3,4653,820,16,5,158,81,12,1,121,171,1366,2,3440,2641,820,5,45,1984,2,1,2607,16802,19503,5,650,2,3
1,0,0,0,0,27,4,35,12020,1,219,5,6,10358,1,461,162,44,2,94,11,47,2,30,1,759,5,80,2367,358,47,191,12,1,105,27,4,512,2,1866,150,1,17,79,369,34,39,6,19,2,9
1,271,1223,101,2,120,151,2,14,132,1,21394,35,9767,2,14877,176,59,547,171,3,3,22,34,65,1774,214,2,1,5,1774,1972,2,1,1864,1559,35,624,2,618,1,177,65,415,3491,68,4844,2,3,3,3
1,2,18443,1,8,101,1415,795,16,5,18,17914,2,1,1182,10377,24,7926,24,943,664,24330,1,121,7756,4,4980,1166,2,28719,206,1,206,11612,1,347,33605,3,97,7147,1,255,1796,1,858,2,526,16,5,1796,3
1,31,1333,2,75,1733,77,641,46,1336,79,4,282,45,135,1,135,871,2,4046,5,73,1,421,1965,324,2,135,3,341,16,5,1336,374,59,766,1182,2,3,391,1052,1,32,46,161,1853,2,769,687,861,3
1,107,45,27,167,147,3,320,248,1,125,5,3584,1559,287,618,2,2225,1,14,248,25,22,34,3,125,5,5723,46,702,12323,1708,1,48,1643,2,2225,1,248,25,22,34,3,136,244,51,1909,2,991,287,3
1,875,795,5,8,2,1106,194,1342,21,54,57,15,1241,59,1245,3,110,376,13,7450,155,48,25687,4,1,1607,1290,24,11472,24,18119,24,8236,24,29541,24,15311,57,16,31,2965,1,46,8,27,3,255,583,502,3
1,4,1,1074,917,4898,2,903,1,208,152,57,2,1387,2919,3,125,46,8,56,556,451,1,6,285,3,63,46,8,4936,107,14307,56,556,451,1,3327,8,151,283,1,392,2261,22,188,1,57,17,1066,2764,3
1,2,756,711,666,12,1,63,1713,4,46,8,193,571,672,2,3223,1,537,2,3223,1,652,155,798,2,3223,1,111,593,155,4079,2,3223,3,1439,193,187,9076,28640,7,1,11,45,1620,9076,28640,10214,15195,44204,3
1,703,6,301,1113,533,1,263,3735,5,14,190,13,7460,7335,662,17992,2,3,38,13,150,59,193,6199,1,291,215,31579,274,68,124,1784,1,1399,6754,1399,4049,1,159,65,1330,10111,23,13115,1,8,80,5,1203,3
1,1,3450,1,8,80,18,695,2,29,1,418,4016,23511,490,2,10143,1,67,56,27,129,12548,127,1,60,59,148,1,27,4,450,10143,1,67,27,129,12548,127,17,136,301,992,500,2,607,56,333,32984,55,55
1,691,11,13841,605,10,471,16111,1541,23,3435,3438,20,44,140,1132,10,41,6,5,6,2796,2,20,411,4,191,69,14709,2,1679,11400,10,182,69,4,89,2,1059,1076,20066,16094,20,863,32824,10,1068,15,13,631,20
1,1085,1646,3,4276,60,18,69,99,1,125,60,111,7890,7375,1,48,1732,670,1,1426,15,1686,50,4166,2,3135,1,191,22,34,461,162,60,759,9,100,444,29,16,68,13,22,34,144,473,40,27131,2,1646,3
1,2,530,1204,1,3576,2,1469,16,46,57,33,214,4,9,6,5,1636,9,163,67,200,147,33,2104,70,2,44,1,726,1070,11292,472,9284,1,13,632,23,823,16,152,4397,13,1198,2,29,11,14,301,90,9
1,572,341,93,769,1,247,80,317,40,23465,3,2208,2208,1,248,46,876,69,964,69,2,6845,67,4176,34,86,1,477,4946,2,14,680,633,421,787,577,2,1528,1,8,9148,266,18,136,69,136,69,2,14092,3
1,28761,31697,1,8461,39,13,35,797,1538,151,594,1,297,85,17,6,22729,1538,2700,594,1,110,11,642,46,8,2,81,33128,1,63,421,56,151,54,698,624,1,22,34,1815,8,324,2,4311,3,43,412,2,44
1,22904,2,16833,16833,2,23982,1,692,1166,135,2,31268,3,32028,28212,8131,13581,551,681,1,15582,5901,55,55,316,55,55,8729,224,2,29137,8398,5666,206,1,3508,2,11441,11,551,26749,3,15582,5901,13,3500,51,27,55,55
1,3,488,1,11,46,8,79,4,384,50,38,3989,2,17554,2179,13,862,5413,323,2,1531,3,13,1583,2,10892,70,1826,17554,2252,2,5413,1,755,38,2,6103,23360,130,136,126,3,25281,8,13,291,1,41,19,3
1,4,3,449,1072,56,11945,3294,16064,10,15,357,38,26177,10,263,38,56,16775,13272,10,16775,411,10,57,6,48,384,16064,1,8,36,1925,384,10271,2,754,2,15410,25,2,1,17,250,38,13,11945,140,2,132,3
1,1,120,32543,15485,13,319,1,255,7182,9,15739,26809,132,6565,1,30408,17451,132,5074,9,34,626,3777,4,1709,3048,2,33714,10984,75,1622,22979,23841,11,77,3,162,1955,1,589,41,44,938,1828,5425,1,184,234,1377,3
1,46,38,32,140,40,2,300,2,171,14,1583,2,4151,472,2316,13,2217,33,81,1067,4,2134,2,254,1,43,18,769,1,46,40,411,376,4,523,9164,3,8,43,48,22,34,1,72,25,4,2081,821,135,3
1,632,9307,16,1516,51,4,1,506,374,351,12,11,8981,1818,5260,3,2085,23,5965,795,5,5029,2,8450,1,3484,36,1,1555,7893,2489,1,122,303,4,3451,11,1281,1099,3,316,1,10261,107,1,5689,108,32,322,3
1,8,2338,29447,3528,2,522,35,1605,20,145,18,2,3339,20,52,4102,2122,84,3528,2,444,1605,16,1246,18,3223,2,1130,193,4727,13,8,662,747,8442,20,129,1356,20519,127,20,8,2,8132,11,5,1356,20519,261,55
1,1,263,8,72,347,1182,321,3901,8,2,384,14,1572,2,1059,3,8,2025,2575,40,1,158,607,2,3641,2782,4,9,8,143,370,107,81,69,1267,6298,1,370,107,57,319,556,384,206,13,10716,76,2,81,9
1,129,4192,7066,127,24,129,15015,23275,127,24,129,152,2090,25768,2,3375,127,1,549,107,129,23385,4343,127,3,8613,2,537,1496,347,11560,2,2823,3,8,48,84,2,310,1,549,84,18,136,69,12,2,537,10256,3
1,40,2,9514,1,2171,289,308,4260,1,976,5,8,577,2,147,4273,86,3,539,4017,1,31,228,14317,2,310,1,14754,253,29463,4,8,2,15746,3,22,278,5,787,8,577,2,154,34,3,3,3,3,3,3
1,191,2,14097,1,14,1382,4326,6263,1,14,158,30163,159,7211,1,14,152,2925,159,17938,3,11,15010,451,2,192,159,787,40,2,840,3,8,80,22,1587,38,16,13,1088,5057,1,63,16,4793,1662,2,1562,5680,3
1,45,8,30,7,439,51,147,11,5,4419,7,13547,2,500,6439,13,12,7,917,203,18,35,200,26165,29235,2,7,111,27171,2,7,16,6,46,29,571,7,163,4910,2177,200,217,97,840,2,44,7,1037,38,529
1,27272,1101,1,787,492,595,1,971,1202,9280,809,1,26946,25148,1,19891,16,59,8581,3,559,2,1504,9280,809,1,1205,8,28435,32024,2,2097,374,2,809,219,2288,1,495,2,2097,59,492,279,73,809,2,1202,4956,3
1,843,5,4594,6019,1096,1738,1,23354,253,22325,843,2,947,1,32066,1,17354,321,50,30655,10007,12488,2,5333,290,1,28409,408,24952,1,25169,3968,1841,322,3,52,341,221,14,6768,8,48,12223,2,44,3,1228,3147,1779,3
1,40,2,680,20543,1,87,45,46,451,100,60,2,846,159,680,4556,3,77,321,1068,2360,1,46,29,2749,950,861,1,6995,3,539,2813,594,1067,228,1508,2,537,1,163,5617,18,895,67,2562,4260,24,2562,416,3
1,32078,5715,3382,10,6097,57,134,2538,3174,14836,20,481,1070,16,5,97,9773,180,1572,3367,10,13,97,2,288,167,10,29,266,10854,2188,10,691,266,59,15765,692,2729,971,10,134,302,4436,30,10,22,142,5,6808,20
1,61,75,29,5,433,1638,852,159,1638,1,159,65,433,1638,2268,2,20775,349,1638,3,77,121,1,796,690,4292,2,4643,24,646,2,1361,1,38,16,143,242,1746,24,14066,24,8765,2,1638,9,100,1638,369,12,9
1,1,23,4369,67,7391,66,218,3,9033,9697,17827,9385,1,796,481,297,2825,107,28055,905,3130,7442,2,27997,1,39,8095,2,6567,9385,1,8193,2533,1,8193,17856,3,6,3963,146,970,2,1096,425,2,1284,3,8791,35,3
1,847,4,8,2,155,239,3,22,34,11,101,1,29871,117,415,2661,24,6020,24,6799,31894,24,23886,118,462,2,29,2,477,241,530,33,38,31540,4,7930,477,241,2,3980,1,214,408,8119,1,162,1955,1,1964,9
1,32592,1195,69,707,75,25321,77,2,878,3777,1,674,14599,6807,4,38,2,1835,9453,3,796,12571,4623,1,1182,341,93,1059,1,5,362,4886,2,2415,242,3,8,2892,419,1,825,1,747,59,18,89,1085,2,41,3
1,420,1,39,2859,167,4,1730,3,386,44,2,85,6,739,1,44,2,94,6,12,1,1802,4089,2,85,1,17,1246,1653,4,1646,2,1344,1,2176,174,15055,1,945,4,55,55,55,55,3969,8,2,81,27,9
1,831,57,6,1998,1,186,5,171,769,3683,6,2657,3,366,1547,75,8275,77,977,35,1933,2,416,895,1,145,22,34,8,15,21,27,215,1,52,8,92,152,3685,5454,4,1,163,185,11,68,1847,1399,2377,3
1,2,3919,1,11,496,925,25,33,81,374,2,820,1,2957,3261,86,3,321,2,1333,120,754,2355,5,310,1,8,80,136,606,8,2,5,1052,1,88,754,4,1,347,699,1,220,27,4,274,532,2573,1323,3
1,2,1708,666,2169,1,50,29,50,1358,2,1217,16,1066,2828,1,60,2,947,17,59,50,451,1432,266,2,463,1,3854,16,196,451,31,1583,2,192,1965,2195,1,1205,60,2,9416,1,786,1,161,11,5,29,3
1,70,20,83,3045,4,958,20,15,359,8,111,21,25,224,2081,20,29263,258,6322,23943,159,4287,20,158,152,856,6766,5486,4857,23899,32102,3602,20,110,570,4240,16,46,8,67,33,84,275,989,3,1668,84,3494,4545,3
1,138,23,18699,3366,1144,2,2045,3759,17,32,1,159,251,56,27,1498,2,2045,3759,3,1498,2,2045,3759,944,926,18,286,78,113,2707,38,134,33311,159,65,12394,2,1041,56,12279,109,87,23,2045,138,852,429,25360,3
1,0,0,0,0,0,0,0,0,140,280,1,1807,31855,2,6128,1,80,255,4285,3,1177,140,117,15008,2,24003,4293,1,14,79,698,8383,54,121,413,4495,70,25,4,22,34,3,306,19,1,538,438,374,195,3
1,12831,5,13,10345,2595,2,598,1,5290,355,1394,3,1303,149,5,147,536,1070,2,44,1,63,1815,8,2,182,65,13903,2,1,825,46,8,887,2,1781,692,4,9681,1,579,828,8047,3,100,4794,1,121,1746,3
1,1,46,6903,2,29,31844,1952,4,15792,2,3592,3,529,351,11,2648,90,1,383,17,32130,5163,2,2116,1,194,17,14,3540,15811,1,597,1793,33696,141,54,392,5,8,14,2294,7183,2,2316,1,121,1010,5356,86,3
1,3,13,3041,1736,4,335,1216,2,3522,1,7849,2,1500,150,1,306,6,10540,3,125,810,9522,602,9211,6,440,2,138,1,177,259,30,1,17022,976,200,1,11,16,200,130,43,11151,23,9712,3,17214,469,86,3
1,13,276,140,7056,1904,1,80,19,1,828,760,970,2346,3,386,3453,1,28754,32895,33680,1,16122,107,2925,14894,3,1364,649,1,80,2625,652,1319,4169,1,5273,11,53,684,3,19,1,19,1,219,5,1933,2,502,3
1,72,152,1277,2,19546,7657,2,7119,1,10790,1084,32,4897,84,6608,2,344,1,40,182,72,279,4,9605,26985,3,12445,25290,1077,46,29,80,14,798,3,105,140,16035,24489,715,4980,84,8203,5768,2,85,3199,5,2488,3
1,64,174,33,606,4,1,43,48,3,371,17,202,570,16,130,275,64,174,3,43,2,1639,3,15,32,4103,10861,1,25485,29905,6089,2,28645,23,1164,31258,32264,1,196,188,6281,532,235,107,261,1,17999,991,86,3
1,12669,117,616,395,1,435,9583,23,986,16,347,8402,64,4428,1,29,124,22964,13,3934,2,2453,144,1,251,247,151,101,151,2,526,1,11,45,1471,151,143,151,2,526,3,762,165,117,4,17,1111,22150,4,3
1,97,3,275,4,89,1070,2,75,4513,77,1,52,4223,5,326,1,87,5,12995,1615,2,326,1,35,2709,494,488,543,30754,472,70,2,6970,352,6,1508,2,3080,826,105,1,39,32,416,37,89,62,1,39,1912
1,5,1377,1,6506,132,6743,3,9028,2,1120,1,45,101,853,16020,29,1,17,10863,117,5310,65,29,2,206,55,416,2,2116,5,11803,2,1,45,8051,2,98,4434,1,12264,582,3369,1,3940,2,27,22,34,86,9
1,550,59,50,60,2,3383,18,696,2,556,3,384,15,67,19879,8917,19614,594,2,7320,3440,2,29,1,5,14844,2,3,8,12785,38,256,4205,512,117,51,7813,2,206,1,105,1,21111,45,970,287,7320,3440,90,3
1,48,75,18016,7148,511,15270,10,439,46,7148,25207,10,3026,23137,77,2,27293,1903,1,6240,18063,2,14619,1,6240,31467,2,9544,177,3026,3,445,11,36,17147,159,869,2,1217,23,41,1,392,774,1072,1217,72,18,462,3
1,3,566,60,1083,1,60,17,32,19386,1,60,17,32,1545,451,1680,3,310,804,4842,76,2,163,1,1680,1,46,29,80,6,7885,1,392,22,36,8,239,149,2,431,3,21,4746,2,3377,1,182,4870,9217,3
1,23,129,9929,878,127,129,29206,4199,127,599,50,8,2,599,1527,1116,1,22,34,259,30,1631,5,13,1037,8,2,4677,113,190,120,8,27,22,6664,598,2,1629,1204,86,109,3,975,22,34,39,18,7249,2,3
1,39,13086,54,65,1307,8024,69,12,1,782,30835,1917,23027,374,1,161,512,1431,37,4,512,2,31642,3,134,161,92,2279,4,2836,310,76,1,134,158,161,31067,2,14181,2,3096,76,1,512,831,4,10954,2,1632,3
1,2630,3339,2,2340,10518,1284,3,7853,3395,16109,29208,1,13006,3235,182,1117,31045,1,28054,32118,29865,25539,3352,3,23229,843,518,33815,1,2504,326,6403,4456,3923,1,1715,1430,5580,9325,1,52,11323,3,3273,23664,2630,1,32831,29954,3
1,2310,1,321,4213,5438,13569,1284,1,18,89,794,68,2294,1,1697,68,1275,33972,29,2,30455,16849,1,16636,14070,3,146,5,22907,2,2097,1,415,3196,12755,33050,1,15298,26756,408,3968,6008,9617,33893,7731,1,7039,883,3135,9
1,2074,1,63,4887,4288,1,277,7366,2,1708,23748,1,1139,201,12560,3,7916,61,321,30,1,1655,362,2,242,16,5,6799,1387,1,65,4224,1387,3,3264,730,17,1719,8,8,6397,1527,3,1143,5,1708,595,2,4796,3
1,6,18,978,2,214,33,84,1,84,110,72,6,18,978,2,4159,33,8,267,9,369,163,362,81,2,4080,2072,2,44,16,68,250,22,354,132,106,640,3683,228,1014,1,244,81,2,768,9,3134,9,9,9
1,163,3362,68,10868,253,5999,4050,2,27530,1,251,67,152,384,26043,24686,2,707,2,75,6011,77,349,507,1,433,256,2,2877,1,20380,29487,1,2596,253,3161,40,101,30,298,1,1746,253,151,40,101,151,2,526,3
1,269,3849,13507,2,2547,1,3110,319,37,9397,56,3,3,3,403,42070,72,45,10450,3,3,3,1139,5,1354,896,141,54,13,12574,10658,2,1586,76,1,36,110,23,3397,13,99,7931,2,15257,76,2,341,741,2090,9
